Household ID|Cable Status|Meter Status|Panelist Status|Number of Cats|Number of Dogs|Number of TVs|Residence Type|Residence Status|Residence Duration|Household Income|Number of Members in Household|Male Head Working Status|Male Head Average Working Hours|Male Head Occupation|Male Head Education|Male Head Spanish/Hispanic|Male Head Race|Female Head Working Status|Female Head Average Working Hours|Female Head Occupation|Female Head Education|Female Head Spanish/Hispanic|Female Head Race|Demographic Change Date|Washing Machine|Clothes Dryer|Dishwasher|Freezer|Toaster|Toaster Broiler Over|Blender|Food Processor|Microwave|Convection Oven|Coffee Maker|Trash Compactor|Garbage Disposal|Hair Dryer|Curling Iron|Hair Rollers|Vacuum Cleaner|Personal Computer|Water Softner|Other Appliances|VCR
01141036|0|0|01|00|00|02|3|1|8|06|02|7|00|00|06|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|0|2|0|2|0|2|0|0
01141069|1|0|01|01|00|02|3|1|1|08|03|1|40|06|08|0|1|1|40|08|09|0|1|      |2|2|1|2|1|1|1|1|2|0|2|0|1|2|2|0|2|0|0|0|1
01141085|0|0|01|00|01|01|3|1|6|05|02|1|46|02|05|0|1|6|00|00|05|0|1|      |2|2|0|2|2|1|0|0|2|2|0|0|0|2|2|0|2|0|0|0|1
01141119|0|1|01|00|00|02|5|1|5|02|02|0|00|00|00|0|0|2|16|06|05|0|1|      |2|2|0|0|2|1|2|2|2|0|1|0|0|2|1|0|2|0|0|0|0
01141150|1|1|01|00|02|05|3|1|8|10|05|7|00|00|05|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|1|2|0|2|2|2|2|2|0|0|0|0
01141168|0|0|01|00|00|02|4|1|6|02|01|0|00|00|00|0|0|7|00|00|10|0|1|      |2|2|2|2|2|1|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01141218|0|1|01|00|01|02|3|3|5|04|05|1|40|10|08|0|1|6|00|00|09|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|2|2|2|2|0|2|0|1
01141226|0|0|01|00|01|02|3|1|8|05|03|7|00|00|03|0|1|7|00|00|06|0|1|      |2|2|0|2|2|0|0|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01141259|0|1|01|00|01|02|3|1|4|05|01|0|00|00|00|0|0|1|50|08|10|0|1|      |2|2|0|2|2|2|2|2|2|2|2|0|2|2|2|2|2|0|2|0|0
01141317|0|0|01|00|00|03|3|1|8|07|02|7|00|00|08|0|1|7|00|00|10|0|1|      |2|2|0|2|2|0|2|0|0|2|2|0|2|2|2|0|2|0|2|0|1
01141382|0|0|01|00|00|01|3|1|6|01|02|7|00|00|03|0|1|7|00|00|04|0|1|      |2|2|0|2|2|2|0|0|2|2|0|0|0|0|2|0|2|0|2|0|0
01141390|0|0|01|00|00|02|3|1|3|09|04|1|50|10|09|0|1|6|00|00|08|0|1|      |2|2|2|1|2|1|2|0|2|1|0|0|2|2|2|2|2|0|2|0|1
01141408|0|1|01|00|01|01|3|1|4|05|04|1|50|10|08|0|1|6|00|00|08|0|1|      |2|2|0|0|2|0|2|0|2|0|0|0|0|2|2|2|2|0|2|0|0
01141416|0|1|01|00|00|02|3|1|5|08|02|1|40|07|05|0|1|2|25|06|06|0|1|      |2|2|2|2|2|0|2|2|2|0|2|2|2|2|2|0|2|0|2|0|0
01141432|0|0|05|00|00|02|2|2|1|02|04|0|00|00|00|0|0|1|40|05|05|0|1|      |1|1|0|0|1|1|2|0|2|1|1|0|0|2|2|2|2|0|0|0|0
01141440|0|1|01|00|00|01|3|1|7|03|01|0|00|00|00|0|0|7|00|00|09|0|1|      |2|2|0|0|2|0|0|0|2|0|2|0|0|0|1|0|2|0|2|0|0
01141457|0|1|01|00|00|02|3|1|8|04|02|3|40|06|06|0|1|7|00|00|05|0|1|      |2|2|0|2|2|0|2|0|2|2|0|0|0|2|0|0|2|0|2|0|0
01141473|0|1|01|00|00|02|3|1|5|05|02|2|30|06|09|0|1|1|40|06|07|0|1|      |2|2|2|0|2|2|0|0|2|0|0|0|2|2|0|0|2|0|2|0|0
01141507|0|1|01|00|01|03|3|1|8|06|01|7|00|00|08|0|1|0|00|00|00|0|0|      |2|2|2|2|2|0|2|0|2|0|0|0|2|0|0|0|2|0|1|0|1
01141515|0|1|01|00|00|03|3|1|6|06|04|1|55|10|04|0|1|6|00|00|03|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|0|2|2|2|2|0|2|0|1
01141564|0|1|01|00|00|04|3|1|6|05|04|1|40|09|09|0|1|2|20|05|10|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|0|2|2|2|2|2|2|0|0
01141606|0|0|02|00|01|03|3|1|5|09|03|1|50|02|05|0|1|1|37|05|05|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|0|2|2|0|2|2|2|0|1
01141614|0|0|05|00|00|03|3|1|3|05|04|1|60|10|05|0|1|2|16|10|05|0|1|      |2|2|0|2|2|1|2|2|2|0|0|0|0|2|2|0|2|2|0|0|0
01141622|0|1|01|00|01|02|3|1|5|10|05|1|50|10|06|0|1|2|16|06|05|0|1|      |2|2|2|2|2|2|2|0|2|1|1|0|0|2|2|2|2|0|2|0|1
01141697|0|0|01|01|00|03|3|1|8|03|02|7|00|00|05|0|1|6|00|00|03|0|1|      |2|2|0|2|2|0|2|0|2|0|0|0|0|0|0|0|2|0|0|0|0
01141705|0|1|01|00|00|02|3|1|8|04|01|0|00|00|00|0|0|2|25|04|08|0|1|      |2|2|2|2|2|1|1|0|1|0|1|0|0|2|1|0|2|0|1|0|0
01141721|0|0|01|00|00|02|3|1|8|02|01|0|00|00|00|0|0|3|20|06|05|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|0|2|0|2|0|0
01141747|0|0|01|02|00|02|3|1|8|08|04|1|40|09|07|0|1|1|50|10|05|0|1|      |2|2|0|2|2|0|2|2|2|2|2|2|0|0|0|0|2|0|2|0|0
01141762|1|0|01|00|00|03|3|1|8|06|04|0|00|00|00|0|0|6|00|00|05|0|1|      |2|2|0|2|2|0|2|1|2|0|2|0|0|2|2|0|2|0|2|0|0
01141903|0|0|01|01|00|02|3|1|8|03|02|2|30|02|10|0|1|6|00|00|05|0|1|      |2|2|0|2|2|2|2|0|2|0|0|0|0|2|0|0|2|0|0|0|0
01141911|1|0|01|00|00|03|3|1|8|06|02|7|00|00|05|0|1|6|00|00|05|0|1|      |2|2|2|1|1|2|2|2|2|0|2|0|2|2|2|0|2|0|2|0|0
01142026|0|1|01|00|00|01|1|2|3|03|01|0|00|00|00|0|0|1|40|08|10|0|1|      |0|0|0|0|2|2|2|0|1|0|0|0|0|2|2|1|2|0|0|0|0
01142042|0|1|01|00|00|03|3|1|5|04|02|3|24|06|05|0|1|3|13|05|04|0|1|      |2|2|2|0|2|2|2|0|0|1|2|0|0|2|2|0|2|0|2|0|0
01142059|1|0|01|00|01|03|3|1|8|09|02|3|30|07|07|0|1|1|40|06|05|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|2|0|2|2|0|0|0|1
01142109|1|0|01|00|00|02|3|1|6|03|02|7|00|00|03|0|1|7|00|00|04|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|0|0|0|0|2|0|0|0|0
01142141|0|0|01|00|01|03|3|1|6|05|02|0|00|00|00|0|0|7|00|00|08|0|1|      |0|0|0|2|2|2|2|0|0|0|1|0|0|2|2|0|2|0|0|0|0
01142158|0|0|01|00|00|01|3|1|5|03|02|7|00|00|03|0|1|7|00|00|04|0|1|      |2|2|0|2|2|2|2|0|2|1|2|0|0|0|2|0|2|0|2|0|0
01142166|0|0|09|00|00|03|1|2|6|04|01|1|60|07|08|0|1|0|00|00|00|0|0|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|0|0|2|0|2|0|0
01142208|0|1|01|00|00|02|3|1|5|12|03|1|40|10|09|0|1|6|00|00|07|0|1|      |2|2|2|2|2|1|2|2|2|0|2|0|2|2|2|2|2|2|2|0|1
01142257|0|0|01|01|00|01|3|1|5|05|04|1|40|02|07|0|1|6|00|00|09|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|2|0|0|2|2|2|0|0
01142265|1|1|01|01|00|03|3|1|6|08|04|1|40|04|07|0|1|1|40|06|05|0|1|      |2|2|2|2|2|2|2|0|2|2|2|0|0|2|2|0|2|0|2|0|0
01142299|1|1|01|00|00|01|1|2|5|02|02|7|00|00|03|0|1|7|00|00|03|0|1|      |0|0|0|0|2|0|0|0|2|0|2|0|0|0|0|0|2|0|0|0|0
01142307|0|1|01|00|01|02|3|1|7|06|04|1|45|10|07|0|1|2|20|06|07|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|2|2|0|2|0|2|0|0
01142356|1|0|01|00|00|02|3|1|8|03|01|0|00|00|00|0|0|2|30|06|05|0|1|      |2|2|0|0|2|0|2|0|0|0|2|0|0|2|2|2|2|0|2|0|0
01142364|1|0|01|00|00|01|3|1|8|01|01|0|00|00|00|0|0|7|00|00|06|0|1|      |0|0|0|0|2|1|2|0|1|1|0|0|0|0|1|0|2|0|1|0|0
01142380|0|0|01|00|00|02|3|1|6|03|02|7|00|00|09|0|1|6|00|00|08|0|1|      |2|2|0|2|2|0|2|2|1|0|0|0|1|2|0|2|2|0|2|0|0
01142398|0|0|01|00|00|02|3|1|8|03|01|0|00|00|00|0|0|1|40|06|06|0|1|      |2|2|0|2|2|2|2|0|0|0|2|0|0|2|2|0|2|0|2|0|0
01142430|0|1|01|00|01|04|3|1|5|08|04|1|40|08|09|0|1|2|12|06|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|2|2|2|2|0|1
01142448|1|1|01|00|00|02|3|1|8|07|02|7|00|00|08|0|1|6|00|00|05|0|1|      |2|2|0|0|2|1|1|2|2|0|2|0|0|2|2|2|2|0|0|0|1
01142455|1|0|01|00|00|02|3|1|6|03|01|0|00|00|00|0|0|7|00|00|05|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|2|1|2|0|2|0|2|0|0
01142463|1|1|01|00|03|02|3|1|8|03|01|0|00|00|00|0|0|4|07|05|05|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|0|0|0|2|0|0|0|0
01142513|0|0|01|00|00|02|1|2|3|05|03|2|20|05|09|0|1|1|40|08|09|0|1|      |0|0|2|0|2|0|2|0|0|0|2|0|2|2|2|0|2|0|0|0|0
01142539|1|0|01|00|00|06|3|1|3|08|03|1|50|02|05|0|1|2|24|06|05|0|1|      |2|2|2|0|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01142547|0|1|01|00|00|04|3|1|7|03|01|0|00|00|00|0|0|6|00|00|07|0|1|      |2|2|2|2|2|2|2|2|2|2|2|0|2|2|2|1|2|0|2|0|1
01142562|0|0|01|00|00|03|3|1|8|03|02|7|00|00|11|0|1|6|00|00|08|0|1|      |2|2|2|2|2|2|2|0|2|0|2|1|0|1|1|1|2|0|2|0|0
01142588|1|0|09|00|01|02|3|1|4|05|03|1|50|02|08|0|1|6|00|00|09|0|1|      |2|2|0|2|2|0|2|2|2|2|1|0|2|2|2|2|2|0|2|0|1
01142604|0|0|01|00|00|03|3|1|8|02|01|0|00|00|00|0|0|7|00|00|03|0|1|      |0|0|0|2|2|2|1|0|2|1|2|0|0|2|0|0|2|0|0|0|0
01142612|0|1|01|00|00|03|3|1|6|03|02|2|25|07|08|0|1|7|00|00|09|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|0|2|0|2|0|0
01142653|0|1|01|00|01|01|3|1|5|03|02|7|00|00|05|0|1|6|00|00|05|0|1|      |2|2|0|2|2|2|2|0|2|2|2|0|0|2|2|2|2|2|2|0|0
01142687|0|0|01|00|00|01|3|1|3|05|04|1|40|08|09|0|1|2|12|06|09|0|1|      |2|2|0|2|2|0|2|2|2|0|0|0|2|2|2|0|2|2|0|0|0
01142695|0|0|01|00|00|01|4|1|7|10|02|1|60|03|08|0|1|1|45|10|05|0|1|      |2|2|2|2|2|1|2|2|2|0|2|1|2|1|2|0|2|0|2|0|0
01142711|0|0|01|00|00|02|1|3|3|05|02|7|00|00|04|0|1|7|00|00|04|0|1|      |0|0|0|2|2|0|0|0|2|0|2|0|0|0|0|0|2|0|0|0|0
01142760|1|0|09|00|00|05|3|1|5|07|02|1|40|08|07|0|1|1|45|06|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|1|2|0|2|0|0
01142778|0|0|01|01|00|01|4|2|3|03|02|0|00|00|00|0|0|1|45|05|06|0|1|      |2|2|0|0|2|0|2|0|2|1|2|0|0|2|2|0|2|0|0|0|0
01142851|0|0|01|00|01|02|3|1|5|09|03|1|60|08|11|0|1|1|45|08|09|0|1|      |2|2|0|0|2|0|1|1|2|1|2|0|0|2|2|2|2|0|2|0|1
01142901|1|1|01|00|00|03|3|1|2|05|03|1|45|03|07|0|1|6|00|00|08|0|1|      |2|2|0|2|2|2|2|2|2|2|2|0|0|2|2|2|2|0|2|0|0
01142919|1|0|01|00|00|04|3|1|6|04|04|0|00|00|00|0|0|1|44|06|06|0|1|      |2|2|2|0|2|0|0|0|2|2|2|0|2|2|2|2|2|2|2|0|1
01142943|0|0|09|00|01|01|5|1|7|06|01|0|00|00|00|0|0|1|38|08|09|0|1|      |0|0|2|0|2|0|2|0|0|1|2|0|0|1|0|0|2|0|0|0|0
01142950|0|0|01|00|00|01|3|1|6|03|01|0|00|00|00|0|0|7|00|00|06|0|1|      |2|0|0|2|2|2|2|2|0|0|2|0|0|1|2|0|2|0|0|0|0
01143107|0|1|01|00|00|01|3|1|5|04|06|1|80|08|11|0|1|6|00|00|09|0|1|      |1|1|0|2|2|2|2|0|2|0|0|0|0|2|2|0|2|0|2|0|0
01143115|0|0|03|00|00|01|3|1|7|02|02|2|24|05|03|0|1|7|00|00|03|0|1|      |0|0|0|0|2|0|0|0|0|0|2|0|0|0|0|0|2|0|0|0|0
01143156|1|1|01|00|00|01|3|2|4|05|03|1|40|03|06|0|1|1|40|06|05|0|1|      |2|2|2|2|2|0|1|2|0|0|2|0|0|2|1|0|2|0|0|0|0
01143271|1|1|01|00|00|03|3|1|8|11|04|1|45|06|10|0|1|2|05|08|10|0|1|      |2|2|2|2|2|0|2|0|2|0|0|0|2|2|2|1|2|2|2|0|0
01143289|0|0|01|00|01|03|3|1|5|11|02|1|50|10|09|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|2|2|2|1|0|1
01143305|0|0|01|00|01|04|3|1|8|03|01|0|00|00|00|0|0|1|36|06|06|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|0|2|0|0|0|0
01143339|0|1|01|00|00|03|3|1|8|03|02|7|00|00|02|0|1|7|00|00|04|0|1|      |2|2|0|2|2|0|0|2|2|0|2|0|0|2|0|0|2|0|0|0|0
01143347|0|1|01|00|00|02|3|1|8|02|03|0|00|00|00|0|0|6|00|00|09|0|1|      |2|2|0|2|2|2|2|0|1|0|2|0|0|2|2|0|2|0|0|0|0
01143438|0|0|01|00|01|03|3|1|5|05|04|1|70|07|09|0|1|2|30|05|07|0|1|      |2|2|0|0|2|0|2|2|0|2|0|0|0|2|2|0|2|2|2|0|0
01143503|1|1|01|00|00|07|3|1|8|11|07|7|00|00|07|0|1|7|00|00|05|0|1|      |2|2|2|2|2|2|2|2|2|2|0|0|0|2|2|0|2|0|2|0|1
01143511|0|1|01|00|01|01|3|1|8|03|01|0|00|00|00|0|0|7|00|00|08|0|1|      |2|2|2|2|2|0|0|0|2|0|2|0|2|0|0|0|2|0|2|0|0
01143560|0|1|01|00|00|04|3|1|7|07|02|1|50|03|05|0|1|6|00|00|08|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|1|2|1|2|0|0
01143602|0|1|01|00|02|02|3|1|5|10|04|1|40|08|11|0|1|1|40|08|10|0|1|      |2|2|2|2|1|2|2|1|2|0|0|0|0|2|2|2|2|1|2|0|1
01143677|0|1|01|00|00|02|3|1|6|03|02|1|56|07|09|0|1|2|04|05|08|0|1|      |2|2|2|0|2|0|2|0|1|1|2|0|2|2|2|0|2|0|2|0|0
01143701|0|1|01|00|00|01|3|1|8|03|06|4|40|07|07|0|1|1|36|05|07|0|1|      |1|2|0|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|0|0|0
01143750|0|0|01|01|00|01|3|1|8|07|02|1|40|08|11|0|1|6|00|00|08|0|1|      |2|2|0|2|2|0|0|0|2|2|2|0|0|2|2|0|2|0|2|0|0
01143867|0|0|01|00|00|01|3|1|8|02|01|0|00|00|00|0|0|7|00|00|05|0|1|      |2|2|2|0|2|2|0|0|2|2|2|0|0|0|1|0|2|0|0|0|0
01143925|0|0|01|00|00|02|3|1|7|02|02|7|00|00|03|0|1|7|00|00|05|0|1|      |1|2|0|2|2|1|2|1|2|0|2|0|0|0|0|0|2|0|0|0|0
01143982|0|0|01|00|00|02|5|1|5|02|01|0|00|00|00|0|0|7|00|00|03|0|1|      |2|2|0|0|2|0|0|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01144048|1|0|01|00|00|04|3|1|6|08|02|1|56|07|09|0|1|1|60|08|11|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|0
01144063|1|1|01|00|00|03|3|1|3|06|04|1|40|09|08|0|1|1|40|06|05|0|1|      |2|2|0|2|2|0|2|0|2|1|0|0|0|2|2|0|2|0|0|0|0
01144071|0|1|01|00|00|01|3|1|5|05|05|1|43|07|08|0|1|2|25|07|09|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|0
01144113|0|0|01|00|00|02|1|2|5|04|02|0|00|00|00|0|0|1|36|07|07|0|1|      |0|0|0|0|2|0|0|1|1|1|2|0|0|2|2|1|2|2|0|0|1
01144139|0|0|01|01|00|01|3|2|6|02|03|4|50|10|08|0|1|1|40|06|08|0|1|      |0|0|0|1|2|0|2|0|0|2|0|0|0|2|2|0|2|0|0|0|0
01144170|0|0|01|00|00|02|3|1|7|07|04|1|40|06|09|0|1|1|40|06|08|0|1|      |2|2|0|2|2|0|2|2|2|1|0|0|0|2|2|2|2|1|2|0|1
01144188|0|0|01|00|00|03|3|1|8|04|02|7|00|00|08|0|1|7|00|00|08|0|1|      |2|2|2|0|2|0|2|0|2|2|2|0|2|0|0|0|2|0|0|0|0
01144196|0|0|01|00|00|02|3|1|8|12|02|1|45|10|06|0|1|6|00|00|09|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|0|2|0|0|0|0
01144220|0|0|01|00|00|02|3|1|5|04|03|1|40|02|05|0|1|6|00|00|05|0|1|      |2|2|0|2|2|2|2|2|2|2|2|0|0|2|2|2|2|0|0|0|1
01144410|0|0|01|00|01|03|3|1|4|06|04|4|40|05|05|0|1|2|24|05|06|0|1|      |2|2|1|2|2|0|2|0|2|0|2|0|2|2|2|0|2|1|2|0|0
01144444|0|1|01|00|00|04|3|1|6|04|04|1|40|03|07|0|1|1|50|05|07|0|1|      |2|2|0|2|2|0|2|0|2|1|0|0|0|2|2|2|2|0|2|0|1
01144451|0|0|01|00|01|03|3|1|6|05|04|1|40|08|11|0|1|2|16|08|10|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|2|2|0|2|0|1
01144469|1|0|01|01|00|02|6|1|8|02|01|0|00|00|00|0|0|3|18|07|05|0|1|      |2|2|2|0|2|2|2|0|2|0|2|0|0|0|2|0|2|0|0|0|0
01144477|0|0|01|03|01|03|3|1|5|05|04|1|60|07|05|0|1|2|24|02|07|0|1|      |0|0|0|2|2|2|2|2|2|0|1|0|0|2|2|0|2|2|0|0|1
01144519|1|1|01|01|00|02|3|1|7|07|02|7|00|00|05|0|1|1|55|10|10|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|0|2|2|2|2|0|2|0|1
01144584|0|1|01|00|00|02|3|1|4|07|03|2|20|03|09|0|1|1|47|10|08|0|1|      |2|2|2|0|2|0|2|0|2|0|2|0|0|2|2|0|2|0|0|0|1
01144600|0|1|01|00|01|02|3|1|8|03|02|7|00|00|05|0|1|7|00|00|05|0|1|      |2|2|0|0|2|2|2|1|0|0|2|0|0|2|2|0|2|0|0|0|0
01144675|1|0|01|00|02|02|3|1|4|06|04|1|60|02|05|0|1|2|15|10|09|0|1|      |2|2|0|2|2|0|2|2|2|0|2|0|0|2|2|2|2|0|2|0|0
01144683|0|1|01|00|00|01|3|1|4|09|04|1|40|08|09|0|1|1|40|08|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|0|2|2|2|0|1
01144691|0|1|02|00|00|03|3|1|6|13|03|1|60|08|11|0|1|2|25|07|08|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|0|0|1
01144725|1|1|01|00|00|02|3|1|8|05|02|4|30|03|04|0|1|1|40|09|07|0|1|      |2|2|2|0|2|0|2|2|2|2|0|0|2|2|2|0|2|0|1|0|1
01144733|0|1|01|00|01|01|3|1|6|12|02|1|40|10|11|0|1|6|00|00|09|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|0|2|2|2|0|0
01144782|1|1|01|02|00|03|3|1|5|07|01|0|00|00|00|0|0|1|40|08|07|0|1|      |2|2|0|0|2|0|0|0|2|2|2|0|0|2|2|0|2|0|0|0|1
01144790|1|0|01|00|00|02|3|1|8|02|01|0|00|00|00|0|0|7|00|00|08|0|1|      |2|2|2|2|2|2|0|0|2|1|2|0|0|2|2|0|2|0|0|0|0
01144808|0|0|01|00|00|03|3|1|8|01|01|0|00|00|00|0|0|2|30|05|04|0|1|      |2|2|0|1|2|0|0|0|0|2|2|0|0|0|0|0|2|0|0|0|0
01144832|0|0|01|02|00|02|3|2|3|01|04|0|00|00|00|0|0|2|32|06|06|0|1|      |2|2|0|0|2|0|2|0|0|0|1|0|0|0|0|0|2|0|0|0|0
01144857|0|0|01|00|01|02|3|1|4|08|03|1|50|08|10|0|1|2|16|08|09|0|1|      |2|2|2|0|2|2|2|1|2|0|2|0|2|2|2|2|2|0|2|0|0
01144899|1|1|01|01|00|02|3|1|6|04|05|4|60|02|05|0|1|6|00|00|07|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01144972|0|1|01|00|01|03|3|1|8|11|07|1|60|10|07|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|1|2|1|2|0|2|2|2|1|2|0|2|0|1
01145003|0|1|01|00|01|03|3|1|5|02|01|0|00|00|00|0|0|3|32|06|06|0|1|      |2|2|0|0|2|2|0|1|2|0|2|0|0|2|2|0|2|0|2|0|0
01145052|0|0|01|00|00|02|3|1|7|06|04|1|60|10|03|0|1|1|40|10|03|0|1|      |2|2|0|2|2|0|0|0|2|0|2|0|0|2|2|0|2|0|2|0|0
01145086|0|1|01|00|00|03|3|1|6|05|04|1|40|09|05|0|1|6|00|00|05|0|1|      |2|2|0|0|2|0|2|0|2|0|0|0|0|2|2|2|2|2|2|0|1
01145128|0|1|01|00|00|01|4|2|7|06|01|0|00|00|00|0|0|1|40|08|11|0|1|      |2|2|0|2|2|0|2|0|2|0|0|0|0|2|2|0|2|0|2|0|1
01145151|1|1|01|00|01|02|3|1|8|05|03|7|00|00|04|0|1|2|25|05|05|0|1|      |2|2|0|2|2|2|2|0|0|0|2|0|0|2|2|0|2|0|2|0|0
01145185|0|0|01|00|01|02|3|1|5|07|01|0|00|00|00|0|0|1|36|08|09|0|1|      |2|2|0|0|2|0|2|0|2|0|0|0|0|2|0|0|2|0|2|0|1
01145250|1|0|01|00|00|03|3|1|8|06|03|5|00|00|03|0|1|6|00|00|04|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|2|0|2|2|2|0|1
01145268|0|1|05|00|01|02|3|1|7|05|01|1|45|03|09|0|1|0|00|00|00|0|0|      |2|2|2|2|2|0|2|0|2|0|2|2|2|2|0|0|2|0|2|0|1
01145292|1|0|01|00|01|02|3|1|8|07|02|0|00|00|00|0|0|1|40|06|08|0|1|      |2|2|2|0|2|0|2|0|2|2|2|0|2|2|2|0|2|0|0|0|0
01145318|1|1|01|00|00|02|3|1|4|08|04|1|50|09|08|0|4|2|12|06|05|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|2|2|0|2|0|1
01145359|1|1|01|04|02|02|3|1|8|03|04|7|00|00|04|0|1|6|00|00|05|0|1|      |2|2|0|0|2|0|1|0|2|0|2|0|0|2|2|2|2|0|0|0|1
01145383|1|0|01|00|01|04|3|1|5|10|06|1|45|08|09|0|1|2|30|09|09|0|1|      |2|2|2|0|1|2|2|2|2|2|2|0|2|2|2|2|2|2|2|0|1
01145391|1|1|01|00|00|01|3|1|2|08|03|1|40|03|04|0|1|1|40|06|05|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|2|2|2|2|2|0|2|0|0
01145433|0|0|01|00|00|01|3|1|8|02|01|0|00|00|00|0|0|7|00|00|04|0|1|      |2|2|2|2|2|2|2|0|2|2|2|0|2|0|0|0|2|0|2|0|0
01145458|0|1|01|00|00|02|3|1|7|05|02|7|00|00|05|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|0|2|2|2|2|0|0|0|0
01145508|0|1|01|00|00|01|4|2|5|01|02|0|00|00|00|0|0|2|25|05|06|0|1|      |2|2|0|0|2|0|2|0|0|2|0|0|0|2|2|0|2|0|2|0|0
01145532|0|0|01|03|00|03|4|1|6|07|02|0|00|00|00|0|0|1|40|08|09|0|1|      |0|0|0|0|2|0|0|0|0|0|2|0|0|2|2|2|2|0|0|0|0
01145540|1|1|01|00|01|03|3|1|5|04|06|1|60|10|03|0|1|1|60|10|05|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|0|2|2|2|2|0|2|0|0
01145565|0|0|01|00|00|02|3|1|5|05|03|0|00|00|00|0|0|6|00|00|06|0|1|      |2|2|0|2|2|2|2|0|1|2|1|0|0|2|2|2|2|0|1|0|0
01145623|0|0|01|00|00|02|3|1|8|01|01|0|00|00|00|0|0|7|00|00|08|0|1|      |2|2|0|2|2|0|0|2|2|2|2|0|0|0|0|0|2|0|2|0|0
01145649|0|0|01|00|00|02|3|1|8|05|02|1|40|07|05|0|1|2|25|05|06|0|1|      |2|2|0|2|2|0|2|0|0|0|2|0|0|2|2|0|2|0|2|0|0
01145714|1|0|01|00|00|04|3|1|5|04|02|7|00|00|04|0|1|7|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|0|2|2|0|2|0|0|0|0
01145839|1|1|01|00|00|02|3|1|6|05|01|0|00|00|00|0|0|7|00|00|03|0|1|      |2|2|0|2|2|2|2|0|0|0|2|0|0|0|0|0|2|0|0|0|0
01145888|1|0|01|00|02|04|5|1|4|05|03|1|40|03|07|0|1|1|40|05|04|0|1|      |2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|2|0|0|0|0|1
01145920|1|1|01|00|00|03|3|1|8|11|02|1|44|08|11|0|1|1|43|08|09|0|1|      |2|2|2|2|2|0|0|2|2|0|2|0|2|2|2|0|2|0|2|0|1
01145961|1|1|01|01|00|02|6|1|8|04|02|2|20|08|11|0|1|2|26|06|04|0|1|      |2|1|0|2|0|2|2|0|2|0|2|0|0|2|2|1|2|0|2|0|0
01145979|0|0|05|00|00|02|3|1|1|06|01|1|40|09|09|0|1|0|00|00|00|0|0|      |2|2|0|2|2|0|2|0|2|0|2|0|0|2|0|0|2|2|2|0|0
01146043|0|0|01|00|00|03|3|1|8|07|02|5|00|00|07|0|1|1|40|06|05|0|1|      |2|2|2|2|2|0|2|0|2|1|2|0|2|2|2|2|2|1|2|0|1
