Household ID|Cable Status|Meter Status|Panelist Status|Number of Cats|Number of Dogs|Number of TVs|Residence Type|Residence Status|Residence Duration|Household Income|Number of Members in Household|Male Head Working Status|Male Head Average Working Hours|Male Head Occupation|Male Head Education|Male Head Spanish/Hispanic|Male Head Race|Female Head Working Status|Female Head Average Working Hours|Female Head Occupation|Female Head Education|Female Head Spanish/Hispanic|Female Head Race|Demographic Change Date|Washing Machine|Clothes Dryer|Dishwasher|Freezer|Toaster|Toaster Broiler Over|Blender|Food Processor|Microwave|Convection Oven|Coffee Maker|Trash Compactor|Garbage Disposal|Hair Dryer|Curling Iron|Hair Rollers|Vacuum Cleaner|Personal Computer|Water Softner|Other Appliances|VCR
02117523|1|1|01|00|01|01|3|1|5|07|03|1|40|07|05|0|1|2|28|06|06|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|0|1
02117531|1|1|01|01|01|02|3|1|8|04|04|1|48|10|05|0|1|6|00|00|05|0|1|      |1|1|0|0|1|1|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0
02117549|0|0|01|00|00|02|5|1|5|07|04|1|40|05|08|0|1|1|37|08|10|0|1|      |1|1|1|0|0|1|1|0|0|1|0|0|0|1|1|1|1|0|0|0|1
02117564|1|0|09|00|00|02|3|2|3|03|05|1|70|02|09|0|1|1|55|04|08|0|1|      |1|1|0|1|1|0|0|1|0|1|0|0|1|1|1|1|1|0|0|0|0
02117572|0|0|09|03|00|03|3|1|1|06|06|1|52|10|04|0|1|6|00|00|07|0|1|      |0|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|0|0
02117614|0|0|09|00|00|01|3|1|7|05|02|7|00|00|07|0|1|7|00|00|05|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|0|0
02117630|0|1|01|00|00|03|3|1|5|02|03|1|50|02|04|0|1|6|00|00|04|0|1|      |1|1|0|0|1|0|0|0|1|1|1|0|0|1|1|0|1|0|0|0|1
02117648|1|0|01|02|03|02|3|1|4|10|04|1|50|03|05|0|1|2|12|06|05|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02117655|0|0|09|00|01|02|3|3|4|05|02|1|40|02|03|0|1|1|54|10|03|0|1|      |1|1|1|1|1|0|0|0|1|1|1|0|1|1|1|0|1|0|0|0|0
02117663|0|0|09|03|01|01|3|2|4|04|03|1|40|02|05|0|1|1|40|05|08|0|1|      |1|1|0|0|1|0|1|0|1|0|1|0|0|1|1|1|1|0|0|0|0
02117697|1|1|01|00|02|01|3|1|5|11|02|1|43|07|09|0|1|7|00|00|11|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|0|0
02117713|1|0|01|01|00|03|3|1|4|12|02|1|50|08|10|0|1|1|50|08|11|0|1|      |1|1|1|0|0|1|1|1|1|0|0|0|1|1|1|1|1|0|0|0|1
02117721|0|0|09|03|01|02|1|2|1|01|04|0|00|00|00|0|0|2|30|03|05|0|1|      |1|1|0|0|1|1|1|0|0|1|0|1|1|1|1|1|1|0|0|0|0
02117739|0|0|09|00|01|01|3|2|4|02|05|1|60|10|05|0|1|6|00|00|08|0|1|      |0|0|0|0|1|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0
02117770|1|1|01|00|00|02|3|1|6|07|02|7|00|00|09|0|1|7|00|00|05|0|1|      |1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|0|1|0|0|0|0
02117788|1|0|01|00|00|03|3|1|3|14|04|1|40|07|05|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1
02117796|1|1|04|00|00|01|5|1|6|05|03|1|42|03|08|0|1|1|40|06|08|0|1|      |1|1|0|1|1|0|1|0|0|1|1|0|0|1|1|0|1|0|0|0|0
02117804|0|0|01|01|02|02|3|1|5|02|02|0|00|00|00|0|0|2|30|06|04|0|1|      |1|0|0|1|1|1|1|0|1|1|1|0|0|1|1|0|1|0|0|0|0
02117812|1|0|01|00|02|05|3|1|2|06|04|0|00|00|00|0|0|1|40|06|08|0|1|      |1|1|1|1|1|1|1|0|1|0|0|0|1|1|1|1|1|1|0|0|1
02117853|0|1|01|02|01|02|3|1|5|07|02|0|00|00|00|0|0|1|40|08|11|0|1|      |1|1|0|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|1
02117861|1|1|01|00|00|03|3|1|8|09|02|3|20|08|11|0|1|1|45|08|11|0|1|      |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|0|0
02117879|1|0|09|01|00|02|3|2|3|01|03|0|00|00|00|0|0|1|40|05|05|0|1|      |1|1|1|0|1|0|1|0|0|0|0|0|1|1|1|1|1|0|0|0|0
02117895|0|0|09|00|00|03|1|2|5|06|03|3|36|10|08|0|1|3|96|10|08|0|1|      |0|0|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|0|0|0
02117903|0|0|01|00|00|01|2|2|3|04|05|1|40|03|07|0|1|2|20|08|09|0|1|      |1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0
02117911|1|1|01|01|01|02|3|1|5|12|04|1|40|07|09|0|1|1|40|08|11|0|1|      |1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|0|1|0|0|0|1
02117929|0|0|09|00|02|01|3|2|4|07|02|1|40|10|08|0|1|1|40|06|04|0|1|      |1|1|1|1|1|1|1|0|0|0|1|0|1|1|1|1|1|0|0|0|0
02117945|1|1|01|00|00|03|3|1|7|10|02|7|00|00|09|0|1|7|00|00|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|0|0|0
02117960|1|0|01|03|01|02|4|1|5|05|02|1|45|04|06|0|1|4|45|06|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|0|1|1|1|1|0|0|0|1
02117978|1|0|09|00|00|01|3|1|5|04|03|1|40|03|07|0|1|1|38|05|05|0|1|      |1|1|0|1|0|1|0|0|0|0|1|0|0|1|1|0|1|0|0|0|0
02117994|1|0|01|00|00|02|3|1|8|11|02|7|00|00|07|0|1|7|00|00|07|0|1|      |1|1|1|1|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0
02118000|0|1|01|00|01|03|3|1|6|06|04|1|40|02|05|0|1|6|00|00|05|0|1|      |1|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|0|1
02118026|0|0|09|00|00|01|1|2|4|01|01|0|00|00|00|0|0|7|00|00|03|0|1|      |0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
02118075|1|0|01|03|00|02|4|1|4|07|02|1|60|10|07|0|1|1|40|06|08|0|1|      |1|1|0|0|1|0|1|0|1|0|1|0|0|1|0|1|1|0|0|0|1
02118083|1|0|04|00|01|07|3|1|5|14|02|1|35|10|10|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|1|0|1
02118091|0|0|09|01|00|02|3|1|5|06|04|1|40|07|08|0|1|6|00|00|11|0|1|      |1|1|1|0|1|0|1|1|1|0|1|0|1|1|0|1|1|1|0|0|1
02118109|0|1|01|01|00|03|3|2|5|03|03|0|00|00|00|0|0|1|50|06|07|0|1|      |1|0|0|0|1|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0
02118125|1|0|01|00|03|06|3|1|6|08|03|7|00|00|07|0|1|6|00|00|05|0|1|      |1|1|1|1|1|0|1|0|0|0|1|0|1|1|1|0|1|0|0|0|1
02118133|1|0|09|00|00|02|3|2|3|02|02|5|00|00|03|0|1|4|30|07|04|0|1|      |1|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
02118174|1|1|01|01|02|02|3|1|3|07|05|1|43|02|03|0|1|1|40|06|03|0|1|      |1|1|0|1|1|0|1|1|1|1|1|0|0|1|1|1|1|0|0|0|1
02118182|1|0|01|00|00|02|3|1|7|08|03|1|40|10|08|0|1|1|46|10|05|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|0|1
02118208|1|0|09|00|00|03|3|1|6|05|03|1|40|03|05|0|1|6|00|00|05|0|1|      |1|1|0|1|1|0|1|1|1|1|1|0|0|1|1|1|1|1|0|0|0
02118216|1|1|02|00|01|01|5|1|4|03|02|1|42|07|05|0|1|2|20|05|07|0|1|      |1|1|0|0|0|0|1|0|1|1|0|0|0|1|1|0|1|0|0|0|1
02118232|1|0|01|00|01|04|3|1|8|09|02|1|40|03|04|0|1|1|40|06|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|0|1|0|0|0|0
02118240|1|0|09|00|00|01|3|1|5|09|06|1|40|10|09|0|1|1|40|08|09|0|1|      |1|1|1|0|1|1|0|0|1|0|1|0|1|1|1|1|1|1|0|0|1
02118257|0|1|01|03|00|02|3|2|6|02|02|0|00|00|00|0|0|1|40|06|06|0|1|      |1|1|0|1|1|0|0|0|1|0|1|0|0|1|0|1|1|0|0|0|0
02118281|0|0|04|00|02|02|3|2|2|04|03|4|40|02|05|0|1|1|40|03|04|0|1|      |1|1|0|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02118299|0|0|01|00|01|02|3|1|5|06|04|1|40|08|11|4|1|5|00|00|09|0|1|      |1|1|1|1|0|1|0|1|1|1|1|0|1|1|1|0|1|0|0|0|0
02118307|0|0|01|00|02|01|3|1|8|03|02|3|52|02|04|0|1|1|50|05|05|0|1|      |1|1|0|1|1|0|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0
02118315|1|0|09|00|00|02|3|2|1|03|01|0|00|00|00|0|0|1|40|04|05|0|4|      |0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
02118331|0|0|09|00|00|01|3|2|2|04|04|1|50|07|08|0|1|5|00|00|09|0|1|      |1|1|0|0|1|0|1|0|0|0|0|0|0|1|1|0|1|0|0|0|0
02118349|1|1|01|00|00|03|3|1|8|07|02|7|00|00|06|0|1|7|00|00|05|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02118356|1|1|01|00|02|02|3|1|7|11|03|7|00|00|08|0|1|2|30|06|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|0
02118364|0|0|02|00|00|01|1|2|4|01|01|0|00|00|00|0|0|5|00|00|05|0|1|      |0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
02118372|1|1|01|00|01|02|3|1|6|05|03|1|40|02|08|0|1|6|00|00|09|0|1|      |1|1|1|1|0|1|0|1|0|0|1|0|1|1|1|0|1|0|0|0|0
02118380|1|0|09|01|00|03|3|1|8|08|06|1|50|07|09|0|1|1|40|06|05|0|1|      |1|1|1|1|1|0|1|0|1|0|0|0|1|1|1|1|1|0|0|0|0
02118398|0|0|01|00|01|01|3|1|6|09|05|1|45|08|11|0|1|1|50|08|11|0|1|      |1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|1|1|1|0|0|0
02118406|1|0|09|02|00|02|3|1|2|04|03|0|00|00|00|0|0|1|37|06|08|0|1|      |1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|0|1|1|0|0|0
02118414|1|0|01|00|00|01|3|1|8|05|02|7|00|00|01|0|1|2|25|06|03|0|1|      |1|1|0|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02118448|1|0|01|01|00|02|3|2|6|07|03|1|50|08|08|0|1|5|00|00|06|0|1|      |1|1|0|0|1|0|1|1|1|1|0|0|1|1|1|1|1|0|0|0|1
02118455|1|0|01|00|00|03|3|1|8|06|02|7|00|00|08|0|1|7|00|00|10|0|1|      |1|1|1|1|1|1|1|0|1|0|1|0|1|0|0|0|1|0|0|0|1
02118463|1|0|09|01|02|02|3|1|2|05|04|1|60|02|03|0|1|2|30|04|06|0|1|      |1|1|1|1|1|0|0|0|0|1|1|0|0|1|1|0|1|0|0|0|0
02118471|1|0|09|00|00|01|3|1|6|03|02|7|00|00|06|0|1|7|00|00|08|0|1|      |1|1|1|0|1|1|1|0|1|1|1|0|1|1|1|0|1|0|0|0|0
02118489|1|0|09|00|01|02|3|1|5|06|02|7|00|00|05|0|1|6|00|00|05|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02118505|0|1|01|00|00|02|3|1|2|04|04|1|60|10|02|0|1|0|00|00|00|0|0|      |1|1|1|0|1|0|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0
02118513|1|0|09|00|00|01|1|2|4|04|02|1|50|09|08|0|1|5|00|00|09|0|1|      |0|0|0|0|1|0|1|0|1|0|0|0|0|1|1|1|1|0|0|0|1
02118539|0|0|09|00|00|02|3|1|5|14|02|7|00|00|05|0|1|6|00|00|05|0|1|      |1|1|1|1|0|1|1|1|0|0|0|1|1|0|0|1|0|0|0|0|0
02118554|0|0|09|00|00|01|1|2|4|02|01|0|00|00|00|0|0|7|00|00|08|0|1|      |1|1|0|1|1|1|0|1|1|0|0|0|1|0|0|0|1|0|0|0|0
02118562|0|0|05|00|00|01|4|2|5|02|02|0|00|00|00|0|0|2|30|06|08|0|2|      |1|1|0|0|1|1|1|0|1|0|0|0|1|1|1|0|0|0|0|0|1
02118570|0|0|01|01|02|04|3|1|6|07|04|1|70|10|08|0|1|6|00|00|08|0|1|      |1|1|0|1|1|1|1|1|1|0|1|0|0|1|1|0|1|1|0|0|1
02118596|1|0|04|00|02|02|3|1|3|12|02|1|50|07|11|0|1|2|32|06|10|0|1|      |1|1|1|0|1|1|0|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02118612|0|0|01|03|00|02|3|1|7|11|02|1|40|08|11|0|1|1|46|08|11|0|1|      |1|0|0|1|1|1|1|0|1|0|1|0|0|1|1|0|1|1|0|0|1
02118653|0|0|01|00|01|01|3|1|6|01|03|5|00|00|05|0|1|7|00|00|03|0|1|      |1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
02118679|0|0|01|00|01|01|5|1|5|05|03|1|55|07|09|0|1|1|40|08|09|0|1|      |1|1|0|0|0|1|1|1|0|0|1|0|0|1|1|0|1|0|0|0|0
02118687|1|0|09|00|00|03|3|1|8|06|01|0|00|00|00|0|0|7|00|00|03|0|1|      |1|1|1|1|0|1|1|1|0|0|1|0|1|0|0|0|1|0|0|0|0
02118737|1|0|09|00|00|01|3|2|1|02|02|1|40|05|08|0|1|4|40|05|07|0|1|      |0|0|0|0|1|0|0|0|0|1|0|0|0|1|1|0|1|0|0|0|0
02118745|1|1|01|00|01|02|3|1|4|08|04|1|40|02|08|0|1|1|40|06|11|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|0
02118752|0|0|09|01|00|04|3|1|5|04|04|1|45|05|05|0|1|1|46|05|09|0|1|      |1|1|1|0|1|0|1|1|1|0|0|0|1|1|1|1|1|1|0|0|1
02118778|1|0|01|01|00|02|1|3|6|08|02|1|40|10|06|0|1|1|40|10|05|0|1|      |1|1|1|0|1|1|1|1|1|0|0|0|1|1|1|1|1|0|0|0|1
02118786|1|0|09|00|01|02|3|1|8|07|01|7|00|00|09|0|1|0|00|00|00|0|0|      |1|1|1|0|1|1|1|1|1|0|0|0|1|1|1|1|1|1|0|0|1
02118794|0|1|01|00|00|03|3|1|5|04|02|7|00|00|05|0|1|7|00|00|05|0|1|      |1|1|1|0|1|1|1|1|1|0|1|0|1|1|1|0|1|0|0|0|0
02118802|0|0|09|00|01|01|3|1|5|05|02|0|00|00|00|0|0|1|40|06|05|0|1|      |1|1|0|1|1|1|1|0|1|1|1|0|0|1|1|0|1|0|0|0|1
02118810|1|1|01|00|01|03|3|1|8|05|02|7|00|00|04|0|1|7|00|00|05|0|1|      |1|1|0|1|1|0|1|0|0|0|1|0|1|1|0|0|1|0|0|0|0
02118836|1|0|09|00|03|03|3|1|6|06|03|1|40|03|07|0|1|6|00|00|05|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|0
02118869|0|0|05|00|02|02|3|1|7|05|03|1|40|02|03|0|1|6|00|00|04|0|1|      |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0|1|0|0|0|1
02118885|1|1|01|00|00|01|3|1|5|06|02|0|00|00|00|0|0|1|40|06|08|0|1|      |1|1|1|0|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02118919|1|0|09|00|01|03|3|2|5|04|04|1|45|02|05|0|1|6|00|00|04|0|1|      |1|1|0|0|1|0|1|0|1|0|1|0|0|1|1|1|1|0|0|0|0
02118927|0|1|01|00|00|03|3|1|6|07|03|1|75|10|09|0|1|6|00|00|08|0|1|      |1|1|1|0|1|1|1|1|1|0|1|0|1|1|1|0|1|0|0|0|1
02118935|1|0|09|00|00|05|3|1|2|10|02|1|50|10|08|0|1|6|00|00|08|0|1|      |1|1|1|0|1|1|1|0|1|0|1|0|1|1|1|1|1|0|0|0|0
02118950|1|0|01|00|01|02|3|1|8|07|02|7|00|00|05|0|1|1|40|06|11|0|1|      |1|1|1|0|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1
02118968|1|0|01|00|00|02|5|2|5|03|02|1|48|03|06|0|1|0|00|00|00|0|0|      |0|0|0|0|1|0|0|0|1|1|0|0|0|1|0|0|1|0|0|0|1
02118976|1|0|09|01|01|01|3|1|5|05|04|1|38|08|09|0|1|1|40|10|08|0|1|      |1|1|0|1|1|0|1|0|0|1|0|0|1|1|0|0|1|1|0|0|0
02118984|1|0|01|00|01|05|3|1|5|04|04|0|00|00|00|0|0|2|20|10|07|0|1|      |1|1|1|0|1|0|0|1|1|0|0|0|1|1|1|1|1|0|0|0|0
02118992|0|0|01|01|01|01|3|2|1|04|04|1|50|02|03|0|1|6|00|00|09|0|1|      |1|1|0|1|1|0|1|0|0|0|1|0|1|1|1|1|1|0|0|0|0
02119024|0|1|01|00|01|02|3|1|8|03|02|7|00|00|05|0|1|7|00|00|07|0|1|      |1|1|0|1|1|0|1|1|0|1|1|0|1|0|0|1|1|0|0|0|0
02119065|1|0|01|00|02|03|3|1|7|06|02|7|00|00|05|0|1|1|40|06|07|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|0|1|0|0|0|1
02119099|1|0|09|00|00|03|3|1|7|05|04|1|50|10|08|0|1|1|50|10|01|0|1|      |1|1|1|0|1|0|1|0|0|1|1|0|1|1|1|1|1|1|0|0|0
02119107|1|0|09|00|00|02|1|2|3|03|01|1|50|10|09|0|1|0|00|00|00|0|0|      |0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
02119115|1|0|01|00|00|02|3|1|4|06|04|1|48|02|09|0|1|1|35|07|05|0|1|      |1|1|1|1|1|0|0|0|1|1|1|0|1|1|1|1|1|0|0|0|1
02119123|1|1|01|02|00|02|3|1|5|08|02|1|40|08|10|0|1|1|40|08|05|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02119149|1|0|04|00|01|02|3|2|4|05|04|1|66|10|05|0|1|6|00|00|05|0|1|      |1|1|0|0|1|0|0|0|1|0|1|0|1|1|1|1|1|0|0|0|1
02119156|1|0|09|02|01|04|3|1|5|06|04|1|50|06|08|0|1|6|00|00|05|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|0|1|1|0|0|1
02119164|0|0|01|01|01|03|3|1|4|12|04|1|50|10|09|0|1|1|40|08|10|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02119180|0|0|09|00|00|02|3|2|3|03|03|5|00|00|10|0|1|1|40|06|07|0|1|      |1|1|0|1|1|0|1|1|1|0|0|0|0|1|1|0|1|0|0|0|0
02119198|0|0|09|00|00|02|3|1|8|06|02|1|35|07|03|0|1|2|25|07|05|0|1|      |1|1|0|0|1|1|0|0|0|0|1|0|0|1|1|1|1|0|0|0|0
02119206|0|0|09|00|01|03|3|2|3|06|04|2|24|10|08|0|1|7|00|00|03|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02119214|1|0|09|00|00|01|1|2|3|02|01|1|40|06|07|0|1|0|00|00|00|0|0|      |0|0|1|0|1|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|1
02119222|0|1|01|00|01|02|3|1|5|11|04|1|40|10|10|0|1|1|40|08|10|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|1|0|0|0
02119230|1|1|01|00|02|03|3|1|4|05|04|7|00|00|08|0|1|6|00|00|08|0|1|      |1|1|1|1|1|0|1|1|0|0|0|0|0|1|1|0|1|0|0|0|1
02119255|0|0|01|00|00|01|4|2|5|03|01|0|00|00|00|0|0|1|40|03|04|0|1|      |1|1|0|0|1|0|1|0|1|0|1|0|1|1|1|1|1|0|0|0|0
02119271|1|1|01|00|01|03|3|1|3|13|03|1|70|10|10|0|1|1|50|07|10|0|1|      |1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|0|1
02119305|0|0|09|02|01|02|3|1|5|06|03|1|38|02|04|0|1|6|00|00|04|0|1|      |1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|0|1|0|0|0|0
02119321|1|0|09|00|00|02|3|1|5|09|03|1|40|06|08|0|1|2|16|08|09|0|1|      |1|1|1|0|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02119339|1|0|01|03|01|04|3|1|5|14|05|1|50|08|11|0|1|2|01|06|09|0|1|      |1|1|1|1|0|1|1|1|1|0|0|1|1|1|1|1|1|1|0|0|1
02119347|1|0|01|00|00|04|3|1|5|05|04|1|40|07|05|0|1|1|40|06|06|0|1|      |1|1|0|0|1|1|1|0|1|0|1|0|0|1|1|0|1|0|0|0|1
02119354|1|0|09|00|00|02|3|1|1|12|02|1|40|10|08|0|1|1|40|10|08|0|1|      |1|1|1|0|1|0|1|0|1|1|1|0|1|1|1|0|1|0|0|0|0
02119362|1|1|01|01|02|01|3|2|4|05|02|5|00|00|10|0|1|1|40|10|08|0|1|      |1|1|0|1|1|0|1|1|1|0|1|0|0|1|1|0|1|0|0|0|0
02119404|1|0|01|01|00|03|3|1|6|10|02|7|00|00|08|0|1|2|20|07|09|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02119420|1|0|09|00|00|02|1|2|4|02|03|2|30|03|08|0|1|1|40|05|05|0|1|      |1|1|0|1|1|1|1|0|0|0|0|0|0|1|1|0|1|0|0|0|0
02119446|1|1|01|02|00|03|3|1|7|06|08|1|60|02|08|0|1|6|00|00|05|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02119453|1|0|09|00|00|01|1|2|7|06|01|0|00|00|00|0|0|7|00|00|06|0|1|      |1|1|0|0|1|1|1|0|0|0|0|0|1|1|1|0|1|0|0|0|0
02119461|0|0|01|00|00|02|1|2|2|04|02|0|00|00|00|0|0|7|00|00|04|0|1|      |0|0|1|0|1|1|1|1|1|1|1|0|1|1|1|0|1|0|0|0|1
02119479|1|1|01|00|01|02|3|1|5|06|04|1|40|06|10|0|1|2|20|06|08|0|1|      |1|1|1|0|1|0|1|1|1|0|0|0|1|1|1|0|1|0|0|0|1
02119487|1|0|09|00|01|02|3|2|1|06|03|0|00|00|00|0|0|1|40|05|08|0|1|      |1|1|1|0|1|1|1|0|1|1|0|0|0|1|1|1|1|0|1|0|0
02119503|1|0|09|00|00|01|3|1|5|06|06|1|60|10|08|0|1|6|00|00|08|0|1|      |1|1|1|0|1|0|1|0|0|0|1|0|1|1|1|1|1|0|0|0|0
02119511|0|0|09|00|00|02|3|1|5|03|04|1|40|08|09|0|1|1|35|06|06|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|0|1|1|1|1|0|0|0|1
02119545|1|0|09|02|00|03|3|1|5|09|04|1|50|10|02|0|1|2|20|10|09|0|1|      |1|1|0|0|1|1|1|0|1|0|1|0|1|1|1|0|1|1|0|0|0
02119552|1|0|01|00|01|02|3|1|4|09|03|1|40|08|07|0|1|1|40|06|08|0|1|      |1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|0|0|0|1
02119560|1|0|01|00|01|04|3|1|6|09|02|1|50|10|06|0|1|1|40|08|10|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02119578|1|0|01|01|01|01|3|1|8|09|02|1|40|03|04|0|1|1|40|06|05|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|1|0|0|1
02119594|0|0|01|00|00|01|5|1|6|02|01|7|00|00|04|0|1|0|00|00|00|0|0|      |0|0|0|1|1|1|0|0|0|0|1|1|0|1|0|0|1|0|0|0|0
02119602|1|1|01|00|00|02|3|1|5|06|04|0|00|00|00|0|0|1|48|03|04|0|1|      |1|1|0|0|1|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0
02119628|1|0|01|00|01|02|3|1|4|11|02|1|50|08|10|0|1|0|00|00|00|0|0|      |1|1|1|0|1|0|1|0|1|1|1|0|1|1|0|0|0|0|0|0|1
02119677|0|0|01|00|00|02|6|1|3|05|01|0|00|00|00|0|0|1|40|08|11|0|1|      |1|1|1|0|1|0|1|0|1|0|0|0|1|1|1|0|1|1|0|0|1
02119693|1|0|01|00|00|03|3|1|5|10|02|1|40|04|09|0|1|1|40|10|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|1|1|1|1|0|1|0|0|0|1
02119735|1|0|01|00|01|01|3|1|6|06|05|1|40|03|06|0|1|2|20|04|05|0|1|      |1|1|0|0|1|0|1|1|1|0|1|0|0|1|1|1|1|0|0|0|1
02119743|1|1|01|00|00|04|3|1|8|04|02|7|00|00|05|0|1|2|25|06|03|0|1|      |1|1|0|1|1|0|1|0|1|0|1|0|1|1|1|0|1|0|0|0|0
02119768|1|0|09|00|01|02|3|2|1|07|02|1|40|09|09|0|1|5|00|00|08|0|1|      |1|1|1|1|0|1|0|0|1|0|0|0|1|1|1|1|1|0|0|0|0
02119776|0|0|09|01|00|01|1|2|2|01|03|0|00|00|00|0|0|6|00|00|04|0|1|      |0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
02119834|1|0|01|00|01|03|3|1|8|04|02|7|00|00|04|0|1|7|00|00|04|0|1|      |1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|1
02119875|1|1|01|00|01|03|3|1|4|11|04|1|65|10|11|0|1|5|00|00|08|0|1|      |1|1|1|1|1|0|1|1|1|0|1|0|1|1|1|1|1|0|0|0|1
02119917|0|1|01|01|03|04|3|1|3|07|04|1|40|08|09|0|1|1|50|05|05|0|1|      |1|1|1|1|1|0|0|1|1|0|1|0|1|1|1|0|1|0|0|0|1
02119933|1|0|09|02|00|01|4|2|3|05|02|1|40|03|08|0|1|1|40|08|09|0|1|      |1|1|1|0|1|1|1|0|0|0|0|0|1|1|1|1|1|0|0|0|1
02119966|1|0|08|00|01|03|3|2|4|07|07|7|00|00|03|0|1|6|00|00|03|0|1|      |1|1|1|0|1|0|1|0|1|1|0|0|1|1|1|0|1|0|0|0|1
02119990|0|0|09|00|00|01|3|2|3|03|01|2|20|10|09|0|1|0|00|00|00|0|0|      |0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
02120006|1|0|09|00|02|02|3|1|2|06|02|1|40|08|09|0|1|2|25|07|09|0|1|      |1|1|1|0|1|0|0|0|1|1|0|0|0|1|1|0|1|0|0|0|1
